game_name,event,date,idvisitor_converted,idvisit,idlink_va,server_time,idaction_name,custom_dimension_2,datetime,days_since_july_2,week_number,time_group_week,time_group_month
Color Red,Completed,2025-08-17,373,397,466,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-18,514,526,604,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-19,522,539,627,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-20,622,646,785,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-21,332,348,416,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-22,547,561,683,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-23,669,693,847,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-24,371,402,495,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-25,193,206,242,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-26,138,147,175,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-27,357,361,426,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-28,228,236,283,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-29,282,290,340,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-30,259,263,300,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-08-31,159,166,207,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-01,381,387,441,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-02,228,233,281,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-03,270,271,283,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-04,223,224,245,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-05,415,416,448,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-06,213,214,234,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-07,53,53,56,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-08,205,205,220,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-09,309,312,337,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-10,425,425,452,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-11,450,454,477,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-12,571,573,611,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-13,515,517,549,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-14,489,491,537,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-15,619,623,671,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-16,819,825,901,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-17,762,776,863,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-18,475,483,544,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-19,577,582,630,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-20,519,524,569,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-21,317,317,335,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-22,541,546,589,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-23,361,367,405,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-24,374,374,399,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-25,324,325,364,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-26,427,431,468,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-27,366,371,406,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-28,170,171,187,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-29,253,255,277,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-09-30,281,287,307,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-01,88,90,98,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-02,61,61,68,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-03,75,75,83,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-04,80,80,87,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-05,54,54,59,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-06,50,50,54,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-07,72,72,76,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-08,91,91,93,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-09,73,75,82,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-10,104,104,108,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-11,85,86,90,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-12,56,56,57,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-13,72,72,72,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-14,105,107,116,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-15,320,322,348,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-16,225,226,249,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-17,364,364,387,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-18,306,308,343,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-19,159,160,178,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-20,206,211,231,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-21,201,202,218,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-22,263,264,285,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-23,155,155,171,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Completed,2025-10-24,219,219,233,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-05,4,5,7,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-06,84,84,95,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-07,185,181,206,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-08,70,68,75,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-09,17,17,20,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-10,16,15,18,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-11,17,17,18,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-12,26,25,26,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-13,14,14,14,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-14,5,5,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-15,10,10,10,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-16,2,2,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-17,4,4,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-19,9,9,9,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-20,5,5,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-21,4,4,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-22,1,1,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-23,2,2,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-24,2,2,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-25,6,5,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-26,4,4,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-27,6,6,7,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-28,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-03-29,4,4,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-01,5,5,7,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-02,7,7,10,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-04,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-07,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-09,5,5,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-10,175,177,191,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-11,62,63,75,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-12,19,19,20,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-13,8,7,8,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-14,9,9,10,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-15,5,5,7,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-16,4,4,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-17,9,8,10,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-19,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-20,3,3,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-21,7,6,8,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-22,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-23,10,10,15,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-24,5,5,10,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-25,6,6,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-28,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-29,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-04-30,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-04,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-05,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-08,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-12,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-13,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-14,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-16,1,1,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-22,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-05-23,2,2,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-04,1,1,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-09,3,3,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-12,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-17,4,4,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-18,3,3,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-19,4,3,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-23,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-24,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-26,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-27,3,3,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-06-30,1,1,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-01,2,2,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-02,3,3,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-04,1,1,2,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-05,4641,4191,5147,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-06,1101,1065,1344,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-07,4124,3806,4736,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-08,1441,1404,1756,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-09,1010,1046,1359,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-10,400,419,547,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-11,950,981,1258,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-12,953,1024,1290,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-13,349,383,514,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-14,815,855,1102,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-15,345,382,483,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-16,739,770,970,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-17,329,367,484,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-18,876,916,1093,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-19,412,436,559,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-20,194,212,262,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-21,728,749,902,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-22,365,610,795,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-23,441,652,1034,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-24,177,259,502,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-25,444,502,1053,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-26,442,517,1219,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-27,178,204,508,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-28,286,319,727,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-29,284,512,825,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-30,816,912,1177,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-07-31,585,640,822,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-01,972,1030,1260,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-02,924,966,1189,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-03,461,484,593,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-04,754,785,970,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-05,861,913,1097,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-06,785,808,997,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-07,428,462,607,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-08,838,881,1069,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-09,696,735,893,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-10,436,473,624,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-11,213,230,279,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-12,394,415,508,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-13,687,711,874,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-14,362,386,479,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-15,616,645,798,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-16,752,794,965,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-17,454,489,616,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-18,620,636,770,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-19,635,664,795,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-20,725,761,963,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-21,402,427,546,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-22,664,692,879,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-23,822,864,1107,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-24,457,508,660,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-25,252,274,343,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-26,187,201,251,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-27,436,446,542,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-28,272,289,370,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-29,344,355,436,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-30,309,318,383,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-08-31,195,212,275,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-01,459,471,553,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-02,273,283,355,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-03,339,343,375,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-04,277,282,312,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-05,501,506,568,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-06,267,272,311,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-07,71,71,89,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-08,260,261,291,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-09,392,396,451,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-10,536,542,602,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-11,570,578,638,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-12,669,680,751,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-13,617,623,689,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-14,613,626,707,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-15,732,740,842,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-16,1040,1056,1196,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-17,932,961,1097,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-18,567,587,686,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-19,706,720,815,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-20,652,666,761,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-21,406,415,458,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-22,657,671,755,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-23,434,445,507,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-24,465,468,533,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-25,395,401,466,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-26,519,527,596,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-27,461,475,538,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-28,218,222,258,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-29,319,321,359,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-09-30,353,367,402,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-01,124,127,143,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-02,76,78,93,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-03,92,92,102,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-04,101,104,119,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-05,76,77,88,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-06,71,74,84,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-07,92,93,98,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-08,120,120,130,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-09,97,99,108,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-10,128,128,139,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-11,113,116,128,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-12,79,80,84,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-13,104,107,112,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-14,138,142,155,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-15,399,407,465,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-16,283,288,331,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-17,460,462,507,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-18,370,375,429,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-19,197,199,228,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-20,268,278,311,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-21,258,261,285,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-22,339,343,389,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-23,190,191,223,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Red,Started,2025-10-24,268,271,303,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-20,55,55,56,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-21,89,89,91,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-22,37,38,38,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-23,15,15,15,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-24,9,9,9,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-25,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-26,13,13,13,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-27,5,5,5,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Color Yellow,Completed,2025-03-28,3,3,4,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
